날짜,원/미국달러(매매기준율),원/일본엔(100엔)
"2020/02/05","1,189.40","1,086.36"
"2020/02/06","1,188.50","1,082.27"
"2020/02/07","1,181.40","1,074.05"
"2020/02/10","1,187.20","1,081.58"
"2020/02/11","1,189.80","1,084.05"
"2020/02/12","1,184.10","1,078.42"
"2020/02/13","1,179.80","1,071.86"
"2020/02/14","1,181.50","1,076.00"
"2020/02/17","1,183.50","1,077.62"
"2020/02/18","1,182.20","1,076.54"
"2020/02/19","1,188.10","1,081.27"
"2020/02/20","1,190.80","1,070.19"
"2020/02/21","1,197.00","1,068.13"
"2020/02/24","1,205.60","1,081.79"
"2020/02/25","1,217.70","1,099.26"
"2020/02/26","1,212.70","1,100.25"
"2020/02/27","1,216.80","1,101.92"
"2020/02/28","1,215.90","1,109.95"
"2020/03/02","1,215.30","1,130.25"
"2020/03/03","1,200.30","1,108.46"
"2020/03/04","1,191.40","1,114.55"
"2020/03/05","1,186.40","1,103.27"
"2020/03/06","1,185.00","1,116.82"
"2020/03/09","1,191.40","1,144.97"
"2020/03/10","1,201.40","1,172.73"
"2020/03/11","1,196.70","1,138.58"
"2020/03/12","1,192.80","1,138.77"
"2020/03/13","1,202.00","1,145.91"
"2020/03/16","1,222.20","1,149.39"
"2020/03/17","1,219.60","1,148.24"
"2020/03/18","1,241.20","1,156.70"
"2020/03/19","1,237.80","1,145.00"
"2020/03/20","1,280.10","1,154.65"
"2020/03/23","1,254.10","1,130.48"
"2020/03/24","1,274.60","1,147.98"
"2020/03/25","1,256.00","1,128.84"
"2020/03/26","1,230.70","1,109.04"
"2020/03/27","1,227.90","1,123.58"
"2020/03/30","1,212.40","1,125.35"
"2020/03/31","1,222.60","1,130.83"
"2020/04/01","1,220.00","1,132.93"
"2020/04/02","1,222.20","1,139.69"
"2020/04/03","1,237.60","1,144.23"
"2020/04/06","1,229.80","1,132.88"
"2020/04/07","1,233.40","1,129.49"
"2020/04/08","1,222.40","1,124.51"
"2020/04/09","1,219.70","1,119.97"
"2020/04/10","1,216.40","1,120.80"
"2020/04/13","1,212.30","1,118.62"
"2020/04/14","1,218.70","1,131.67"
"2020/04/16","1,216.70","1,131.87"
"2020/04/17","1,227.50","1,136.47"
"2020/04/20","1,219.30","1,133.23"
"2020/04/21","1,218.70","1,131.10"
"2020/04/22","1,231.30","1,142.95"
"2020/04/23","1,235.20","1,146.20"
"2020/04/24","1,232.00","1,145.03"
"2020/04/27","1,235.80","1,150.28"
"2020/04/28","1,230.30","1,147.19"
"2020/04/29","1,225.20","1,147.14"
"2020/05/04","1,218.50","1,140.65"
"2020/05/06","1,227.80","1,153.13"
"2020/05/07","1,223.30","1,153.19"
"2020/05/08","1,226.50","1,153.86"
"2020/05/11","1,217.70","1,139.69"
"2020/05/12","1,217.80","1,131.21"
"2020/05/13","1,226.70","1,144.15"
"2020/05/14","1,226.30","1,145.59"
"2020/05/15","1,227.90","1,144.74"
"2020/05/18","1,229.30","1,146.15"
"2020/05/19","1,231.60","1,147.28"
"2020/05/20","1,224.50","1,135.43"
"2020/05/21","1,227.80","1,141.24"
"2020/05/22","1,230.70","1,143.88"
"2020/05/25","1,236.20","1,148.08"
"2020/05/26","1,242.00","1,152.83"
"2020/05/27","1,237.10","1,150.63"
"2020/05/28","1,233.70","1,144.91"
"2020/05/29","1,239.40","1,150.63"
"2020/06/01","1,237.60","1,149.12"
"2020/06/02","1,227.80","1,141.66"
"2020/06/03","1,224.10","1,126.39"
"2020/06/04","1,216.90","1,116.52"
"2020/06/05","1,217.40","1,114.89"
"2020/06/08","1,213.10","1,106.29"
"2020/06/09","1,204.20","1,110.53"
"2020/06/10","1,197.70","1,111.30"
"2020/06/11","1,194.40","1,117.20"
"2020/06/12","1,192.80","1,116.91"
"2020/06/15","1,206.60","1,123.62"
"2020/06/16","1,210.80","1,127.27"
"2020/06/17","1,206.60","1,123.73"
"2020/06/18","1,214.50","1,135.26"
"2020/06/19","1,213.00","1,133.91"
"2020/06/22","1,212.00","1,134.57"
"2020/06/23","1,213.20","1,134.63"
"2020/06/24","1,210.10","1,136.83"
"2020/06/25","1,202.90","1,123.52"
"2020/06/26","1,205.20","1,124.62"
"2020/06/29","1,198.60","1,118.25"
"2020/06/30","1,200.70","1,116.05"
"2020/07/01","1,198.50","1,110.08"
"2020/07/02","1,201.60","1,118.39"
"2020/07/03","1,201.00","1,116.85"
"2020/07/06","1,200.40","1,115.92"
"2020/07/07","1,196.80","1,114.86"
"2020/07/08","1,192.90","1,108.90"
"2020/07/09","1,195.80","1,114.60"
"2020/07/10","1,194.50","1,114.06"
"2020/07/13","1,202.40","1,125.05"
"2020/07/14","1,200.30","1,118.69"
"2020/07/15","1,206.40","1,124.53"
"2020/07/16","1,200.70","1,123.25"
"2020/07/17","1,204.10","1,121.92"
"2020/07/20","1,205.70","1,126.51"
"2020/07/21","1,203.70","1,122.28"
"2020/07/22","1,198.10","1,121.45"
"2020/07/23","1,193.70","1,113.79"
"2020/07/24","1,198.50","1,121.82"
"2020/07/27","1,201.30","1,133.03"
"2020/07/28","1,196.60","1,135.89"
"2020/07/29","1,195.10","1,137.05"
"2020/07/30","1,195.20","1,138.39"
"2020/07/31","1,191.40","1,137.32"
"2020/08/03","1,189.10","1,123.97"
"2020/08/04","1,193.70","1,125.87"
"2020/08/05","1,193.50","1,128.45"
"2020/08/06","1,190.30","1,127.12"
"2020/08/07","1,184.30","1,122.45"
"2020/08/10","1,185.90","1,119.88"
"2020/08/11","1,186.70","1,119.90"
"2020/08/12","1,184.90","1,112.63"
"2020/08/13","1,186.00","1,109.81"
"2020/08/14","1,183.60","1,106.48"
"2020/08/18","1,185.80","1,118.42"
"2020/08/19","1,185.10","1,124.44"
"2020/08/20","1,182.30","1,115.11"
"2020/08/21","1,186.30","1,121.90"
"2020/08/24","1,185.30","1,119.42"
"2020/08/25","1,190.00","1,122.96"
"2020/08/26","1,186.30","1,115.21"
"2020/08/27","1,187.00","1,120.87"
"2020/08/28","1,185.70","1,112.60"
"2020/08/31","1,185.10","1,123.00"
"2020/09/01","1,183.30","1,117.32"
"2020/09/02","1,184.60","1,118.39"
"2020/09/03","1,186.20","1,116.69"
"2020/09/04","1,187.50","1,119.28"
"2020/09/07","1,190.20","1,119.92"
"2020/09/08","1,187.20","1,116.79"
"2020/09/09","1,187.90","1,120.50"
"2020/09/10","1,189.60","1,120.20"
"2020/09/11","1,185.30","1,116.57"
"2020/09/14","1,188.30","1,119.77"
"2020/09/15","1,184.20","1,119.97"
"2020/09/16","1,180.50","1,120.07"
"2020/09/17","1,177.80","1,121.66"
"2020/09/18","1,175.40","1,122.48"
"2020/09/21","1,163.60","1,113.44"
"2020/09/22","1,160.60","1,108.34"
"2020/09/23","1,163.90","1,108.79"
"2020/09/24","1,164.40","1,104.90"
"2020/09/25","1,170.30","1,110.18"
"2020/09/28","1,170.50","1,108.59"
"2020/09/29","1,173.50","1,112.06"
"2020/10/05","1,169.50","1,108.48"
"2020/10/06","1,163.40","1,100.19"
"2020/10/07","1,160.00","1,098.22"
"2020/10/08","1,162.50","1,096.91"
"2020/10/12","1,156.20","1,094.63"
"2020/10/13","1,148.30","1,090.04"
"2020/10/14","1,149.50","1,089.68"
"2020/10/15","1,145.70","1,089.38"
"2020/10/16","1,144.60","1,086.22"
"2020/10/19","1,145.60","1,086.70"
"2020/10/20","1,142.20","1,083.01"
"2020/10/21","1,139.70","1,080.03"
"2020/10/22","1,133.70","1,083.90"
"2020/10/23","1,134.10","1,081.28"
"2020/10/26","1,134.60","1,083.51"
"2020/10/27","1,129.10","1,076.72"
"2020/10/28","1,127.60","1,078.99"
"2020/10/29","1,129.30","1,082.28"
"2020/10/30","1,133.40","1,083.50"
"2020/11/02","1,130.40","1,080.07"
"2020/11/03","1,134.70","1,083.30"
"2020/11/04","1,134.60","1,083.82"
"2020/11/05","1,136.50","1,087.61"
"2020/11/06","1,130.90","1,091.66"
"2020/11/09","1,124.40","1,089.06"
"2020/11/10","1,115.60","1,059.60"
"2020/11/11","1,115.90","1,059.89"
"2020/11/12","1,112.40","1,055.46"
"2020/11/13","1,113.20","1,059.53"
"2020/11/16","1,115.10","1,065.40"
"2020/11/17","1,108.00","1,059.73"
"2020/11/18","1,106.80","1,062.34"
"2020/11/19","1,105.90","1,065.26"
"2020/11/20","1,112.20","1,071.54"
"2020/11/23","1,114.20","1,072.84"
"2020/11/24","1,112.60","1,064.49"
"2020/11/25","1,111.20","1,063.09"
"2020/11/26","1,107.20","1,060.28"
"2020/11/27","1,105.80","1,060.77"
"2020/11/30","1,104.40","1,061.57"
"2020/12/01","1,104.90","1,058.74"
"2020/12/02","1,107.10","1,061.30"
"2020/12/03","1,103.30","1,056.14"
"2020/12/04","1,098.10","1,057.34"
"2020/12/07","1,086.60","1,042.55"
"2020/12/08","1,082.70","1,041.01"
"2020/12/09","1,084.40","1,040.99"
"2020/12/10","1,083.60","1,039.08"
"2020/12/11","1,086.20","1,041.97"
"2020/12/14","1,089.30","1,047.45"
"2020/12/15","1,090.80","1,048.59"
"2020/12/16","1,093.20","1,054.45"
"2020/12/17","1,092.20","1,055.83"
"2020/12/18","1,092.80","1,059.68"
"2020/12/21","1,097.90","1,061.85"
"2020/12/22","1,101.20","1,065.66"
"2020/12/23","1,106.60","1,068.10"
"2020/12/24","1,108.90","1,070.73"
"2020/12/28","1,103.70","1,065.50"
"2020/12/29","1,098.20","1,058.40"
"2020/12/30","1,093.20","1,056.18"
"2020/12/31","1,088.00","1,054.26"
"2021/01/04","1,088.00","1,053.80"
"2021/01/05","1,083.10","1,050.08"
"2021/01/06","1,086.10","1,057.49"
"2021/01/07","1,086.80","1,054.48"
"2021/01/08","1,087.70","1,047.68"
"2021/01/11","1,094.40","1,052.36"
"2021/01/12","1,097.80","1,053.50"
"2021/01/13","1,099.90","1,059.68"
"2021/01/14","1,095.00","1,054.25"
"2021/01/15","1,100.30","1,059.97"
"2021/01/18","1,097.90","1,057.35"
"2021/01/19","1,104.40","1,065.15"
"2021/01/20","1,102.10","1,060.78"
"2021/01/21","1,100.00","1,062.39"
"2021/01/22","1,099.20","1,062.13"
"2021/01/25","1,102.30","1,061.79"
"2021/01/26","1,103.20","1,063.27"
"2021/01/27","1,103.00","1,064.36"
"2021/01/28","1,104.00","1,060.57"
"2021/01/29","1,114.60","1,069.26"
"2021/02/01","1,117.20","1,066.13"
"2021/02/02","1,118.00","1,065.42"
"2021/02/03","1,116.60","1,063.18"
"2021/02/04","1,114.00","1,060.80"
"2021/02/05","1,116.70","1,057.73"
"2021/02/08","1,124.00","1,066.31"
"2021/02/09","1,119.10","1,063.53"
"2021/02/10","1,116.00","1,067.23"
"2021/02/15","1,110.10","1,057.49"
"2021/02/16","1,103.10","1,047.13"
"2021/02/17","1,099.70","1,035.45"
"2021/02/18","1,107.70","1,046.23"
"2021/02/19","1,105.70","1,046.22"
"2021/02/22","1,107.10","1,049.04"
"2021/02/23","1,106.50","1,053.81"
"2021/02/24","1,110.80","1,055.44"
"2021/02/25","1,110.20","1,048.30"
"2021/02/26","1,108.40","1,043.15"
"2021/03/02","1,121.80","1,050.62"
"2021/03/03","1,121.30","1,050.64"
"2021/03/04","1,122.90","1,049.00"
"2021/03/05","1,126.20","1,042.83"
"2021/03/08","1,129.40","1,042.12"
"2021/03/09","1,131.30","1,038.37"
"2021/03/10","1,141.10","1,051.08"
"2021/03/11","1,140.70","1,051.97"
"2021/03/12","1,137.30","1,047.58"
"2021/03/15","1,130.70","1,036.15"
"2021/03/16","1,135.90","1,040.82"
"2021/03/17","1,132.50","1,039.04"
"2021/03/18","1,131.80","1,039.92"
"2021/03/19","1,123.70","1,031.34"
"2021/03/22","1,131.80","1,039.40"
"2021/03/23","1,131.30","1,039.85"
"2021/03/24","1,128.00","1,038.48"
"2021/03/25","1,133.50","1,042.44"
"2021/03/26","1,134.20","1,038.98"
"2021/03/29","1,131.80","1,030.92"
"2021/03/30","1,131.70","1,030.04"
"2021/03/31","1,133.50","1,027.33"
"2021/04/01","1,132.60","1,022.25"
"2021/04/02","1,129.30","1,020.88"
"2021/04/05","1,127.50","1,018.47"
"2021/04/06","1,127.80","1,023.41"
"2021/04/07","1,122.90","1,023.00"
"2021/04/08","1,116.40","1,016.25"
"2021/04/09","1,118.50","1,023.00"
"2021/04/12","1,117.20","1,018.09"
"2021/04/13","1,124.30","1,027.74"
"2021/04/14","1,126.10","1,032.98"
"2021/04/15","1,119.90","1,027.86"
"2021/04/16","1,117.60","1,027.73"
"2021/04/19","1,117.90","1,027.81"
"2021/04/20","1,118.20","1,033.89"
"2021/04/21","1,113.40","1,030.12"
"2021/04/22","1,117.40","1,034.44"
"2021/04/23","1,116.30","1,033.75"
"2021/04/26","1,118.90","1,037.03"
"2021/04/27","1,114.00","1,029.62"
"2021/04/28","1,110.80","1,021.38"
"2021/04/29","1,112.50","1,024.92"
"2021/04/30","1,107.40","1,016.90"
"2021/05/03","1,109.60","1,015.05"
"2021/05/04","1,119.30","1,026.27"
"2021/05/06","1,121.10","1,026.51"
"2021/05/07","1,125.50","1,032.05"
"2021/05/10","1,121.40","1,033.12"
"2021/05/11","1,114.60","1,024.21"
"2021/05/12","1,119.10","1,029.96"
"2021/05/13","1,123.50","1,024.48"
"2021/05/14","1,130.60","1,032.75"
"2021/05/17","1,129.50","1,032.50"
"2021/05/18","1,133.00","1,037.59"
"2021/05/20","1,133.10","1,037.40"
"2021/05/21","1,132.20","1,040.48"
"2021/05/24","1,126.90","1,034.57"
"2021/05/25","1,127.60","1,036.25"
"2021/05/26","1,122.80","1,032.13"
"2021/05/27","1,118.60","1,024.88"
"2021/05/28","1,118.00","1,017.71"
"2021/05/31","1,116.00","1,015.70"
"2021/06/01","1,113.50","1,016.62"
"2021/06/02","1,107.00","1,011.19"
"2021/06/03","1,110.30","1,013.19"
"2021/06/04","1,111.80","1,008.02"
"2021/06/07","1,117.50","1,019.71"
"2021/06/08","1,111.20","1,016.88"
"2021/06/09","1,113.70","1,017.12"
"2021/06/10","1,115.80","1,017.74"
"2021/06/11","1,115.00","1,019.62"
"2021/06/14","1,111.20","1,012.90"
"2021/06/15","1,116.40","1,014.31"
"2021/06/16","1,117.80","1,015.63"
"2021/06/17","1,117.70","1,009.44"
"2021/06/18","1,129.50","1,024.26"
"2021/06/21","1,132.20","1,027.54"
"2021/06/22","1,135.40","1,029.05"
"2021/06/23","1,132.40","1,023.41"
"2021/06/24","1,135.60","1,023.39"
"2021/06/25","1,135.80","1,024.40"
"2021/06/28","1,128.80","1,018.82"
"2021/06/29","1,129.90","1,021.56"
"2021/06/30","1,130.00","1,022.12"
"2021/07/01","1,129.50","1,016.65"
"2021/07/02","1,132.20","1,014.93"
"2021/07/05","1,134.50","1,020.92"
"2021/07/06","1,130.30","1,018.84"
"2021/07/07","1,131.80","1,023.00"
"2021/07/08","1,137.60","1,028.48"
"2021/07/09","1,143.40","1,041.21"
"2021/07/12","1,148.30","1,042.35"
"2021/07/13","1,146.40","1,039.02"
"2021/07/14","1,145.10","1,035.40"
"2021/07/15","1,150.30","1,045.87"
"2021/07/16","1,143.70","1,041.48"
"2021/07/19","1,141.10","1,037.60"
"2021/07/20","1,145.70","1,046.25"
"2021/07/21","1,151.00","1,047.41"
"2021/07/22","1,150.60","1,043.30"
"2021/07/23","1,151.00","1,044.99"
"2021/07/26","1,149.50","1,039.85"
"2021/07/27","1,153.20","1,044.90"
"2021/07/28","1,150.20","1,047.68"
"2021/07/29","1,154.80","1,050.82"
"2021/07/30","1,147.40","1,048.48"
"2021/08/02","1,147.50","1,045.61"
"2021/08/03","1,151.50","1,053.28"
"2021/08/04","1,150.70","1,055.64"
"2021/08/05","1,145.80","1,046.54"
"2021/08/06","1,143.50","1,041.68"
"2021/08/09","1,142.30","1,035.96"
"2021/08/10","1,145.00","1,037.84"
"2021/08/11","1,148.50","1,038.76"
"2021/08/12","1,155.00","1,045.96"
"2021/08/13","1,158.90","1,049.82"
"2021/08/17","1,167.80","1,068.97"
"2021/08/18","1,174.90","1,071.94"
"2021/08/19","1,172.70","1,068.08"
"2021/08/20","1,174.50","1,069.92"
"2021/08/23","1,176.70","1,070.94"
"2021/08/24","1,174.00","1,070.34"
"2021/08/25","1,168.00","1,064.77"
"2021/08/26","1,166.50","1,060.31"
"2021/08/27","1,168.10","1,061.47"
"2021/08/30","1,170.80","1,065.87"
"2021/08/31","1,164.40","1,058.88"
"2021/09/01","1,162.80","1,057.04"
"2021/09/02","1,157.50","1,051.84"
"2021/09/03","1,159.70","1,054.70"
"2021/09/06","1,156.40","1,053.72"
"2021/09/07","1,157.30","1,053.67"
"2021/09/08","1,157.90","1,049.82"
"2021/09/09","1,164.50","1,056.28"
"2021/09/10","1,170.10","1,065.81"
"2021/09/13","1,170.40","1,065.36"
"2021/09/14","1,174.30","1,067.40"
"2021/09/15","1,172.20","1,068.40"
"2021/09/16","1,171.70","1,071.66"
"2021/09/17","1,169.10","1,065.58"
"2021/09/23","1,177.60","1,072.64"
"2021/09/24","1,181.70","1,071.45"
"2021/09/27","1,175.30","1,060.79"
"2021/09/28","1,175.90","1,059.37"
"2021/09/29","1,182.00","1,059.38"
"2021/09/30","1,184.90","1,058.18"
"2021/10/01","1,185.20","1,064.06"
"2021/10/05","1,187.20","1,069.98"
"2021/10/06","1,187.10","1,064.81"
"2021/10/07","1,190.00","1,067.98"
"2021/10/08","1,190.30","1,066.05"
"2021/10/12","1,193.40","1,052.38"
"2021/10/13","1,199.10","1,055.82"
"2021/10/14","1,195.00","1,055.14"
"2021/10/15","1,188.30","1,044.71"
"2021/10/18","1,182.80","1,034.59"
"2021/10/19","1,185.80","1,037.40"
"2021/10/20","1,181.70","1,032.73"
"2021/10/21","1,175.60","1,027.85"
"2021/10/22","1,175.80","1,031.72"
"2021/10/25","1,178.40","1,037.92"
"2021/10/26","1,171.80","1,030.38"
"2021/10/27","1,166.30","1,021.41"
"2021/10/28","1,168.10","1,026.63"
"2021/10/29","1,171.70","1,031.65"
"2021/11/01","1,169.60","1,024.84"
"2021/11/02","1,176.30","1,031.25"
"2021/11/03","1,175.50","1,031.28"
"2021/11/04","1,181.10","1,035.78"
"2021/11/05","1,180.00","1,036.54"
"2021/11/08","1,185.20","1,044.83"
"2021/11/09","1,184.30","1,045.79"
"2021/11/10","1,178.40","1,043.52"
"2021/11/11","1,181.00","1,037.01"
"2021/11/12","1,184.70","1,038.80"
"2021/11/15","1,179.60","1,034.78"
"2021/11/16","1,180.20","1,034.22"
"2021/11/17","1,179.60","1,027.03"
"2021/11/18","1,183.60","1,036.34"
"2021/11/19","1,180.50","1,033.31"
"2021/11/22","1,183.50","1,037.57"
"2021/11/23","1,187.40","1,033.92"
"2021/11/24","1,188.90","1,032.79"
"2021/11/25","1,188.50","1,029.54"
"2021/11/26","1,189.70","1,031.79"
"2021/11/29","1,193.00","1,049.53"
"2021/11/30","1,193.40","1,049.56"
"2021/12/01","1,187.70","1,049.16"
"2021/12/02","1,180.30","1,045.81"
"2021/12/03","1,177.30","1,039.97"
"2021/12/06","1,178.60","1,042.69"
"2021/12/07","1,183.70","1,043.23"
"2021/12/08","1,181.20","1,040.48"
"2021/12/09","1,176.40","1,034.43"
"2021/12/10","1,173.80","1,034.73"
"2021/12/13","1,178.20","1,038.47"
"2021/12/14","1,178.80","1,038.00"
"2021/12/15","1,183.60","1,040.57"
"2021/12/16","1,186.20","1,039.80"
"2021/12/17","1,183.50","1,040.81"
"2021/12/20","1,184.40","1,042.01"
"2021/12/21","1,189.80","1,047.04"
"2021/12/22","1,191.50","1,044.67"
"2021/12/23","1,191.20","1,043.68"
"2021/12/24","1,187.50","1,037.48"
"2021/12/27","1,186.40","1,037.06"
"2021/12/28","1,186.20","1,032.60"
"2021/12/29","1,186.70","1,033.76"
"2021/12/30","1,186.60","1,032.14"
"2021/12/31","1,185.50","1,030.24"
"2022/01/03","1,185.50","1,029.57"
"2022/01/04","1,190.80","1,032.38"
"2022/01/05","1,194.30","1,027.93"
"2022/01/06","1,198.20","1,032.09"
"2022/01/07","1,199.60","1,035.43"
"2022/01/10","1,202.40","1,039.82"
"2022/01/11","1,200.00","1,041.44"
"2022/01/12","1,195.20","1,036.56"
"2022/01/13","1,189.90","1,037.99"
"2022/01/14","1,188.20","1,040.41"
"2022/01/17","1,187.60","1,038.70"
"2022/01/18","1,192.30","1,040.36"
"2022/01/19","1,188.90","1,037.48"
"2022/01/20","1,191.80","1,041.97"
"2022/01/21","1,190.40","1,044.16"
"2022/01/24","1,193.60","1,049.36"
"2022/01/25","1,194.20","1,047.50"
"2022/01/26","1,197.80","1,051.62"
"2022/01/27","1,197.00","1,043.36"
"2022/01/28","1,202.40","1,042.80"
"2022/02/03","1,205.70","1,053.75"
"2022/02/04","1,205.40","1,048.40"
"2022/02/07","1,199.50","1,040.19"
"2022/02/08","1,199.40","1,042.37"
"2022/02/09","1,197.80","1,035.94"
"2022/02/10","1,196.00","1,035.09"
"2022/02/11","1,196.00","1,030.46"
"2022/02/14","1,199.60","1,038.57"
"2022/02/15","1,198.30","1,037.22"
"2022/02/16","1,198.50","1,036.63"
"2022/02/17","1,196.90","1,036.77"
"2022/02/18","1,197.10","1,042.45"
"2022/02/21","1,196.40","1,041.25"
"2022/02/22","1,194.60","1,042.45"
"2022/02/23","1,194.70","1,038.33"
"2022/02/24","1,192.10","1,037.19"
"2022/02/25","1,199.40","1,038.76"
"2022/02/28","1,202.70","1,041.52"
"2022/03/02","1,205.60","1,049.49"
"2022/03/03","1,205.00","1,043.52"
"2022/03/04","1,203.60","1,042.21"
"2022/03/07","1,211.50","1,054.17"
"2022/03/08","1,225.40","1,062.65"
"2022/03/10","1,234.50","1,065.56"
"2022/03/11","1,228.70","1,057.81"
"2022/03/14","1,232.40","1,048.90"
"2022/03/15","1,238.60","1,047.22"
"2022/03/16","1,241.70","1,049.49"
"2022/03/17","1,240.40","1,043.89"
"2022/03/18","1,220.60","1,029.82"
"2022/03/21","1,211.10","1,015.38"
"2022/03/22","1,213.70","1,015.10"
"2022/03/23","1,221.40","1,007.71"
"2022/03/24","1,212.70","1,001.61"
"2022/03/25","1,219.40","996.53"
"2022/03/28","1,218.30","995.79"
"2022/03/29","1,225.70","988.27"
"2022/03/30","1,220.50","992.48"
"2022/03/31","1,210.80","992.74"
"2022/04/01","1,210.70","993.88"
"2022/04/04","1,216.10","991.64"
"2022/04/05","1,216.70","991.00"
"2022/04/06","1,212.60","981.11"
"2022/04/07","1,219.10","984.14"
"2022/04/08","1,218.50","981.47"
"2022/04/11","1,224.00","984.20"
"2022/04/12","1,232.00","982.03"
"2022/04/13","1,236.60","985.69"
"2022/04/14","1,227.70","977.82"
"2022/04/15","1,224.20","971.55"
"2022/04/18","1,230.10","971.91"
"2022/04/19","1,232.80","969.45"
"2022/04/20","1,234.90","956.06"
"2022/04/21","1,237.10","967.13"
"2022/04/22","1,236.40","963.42"
"2022/04/25","1,241.70","964.61"
"2022/04/26","1,247.10","974.03"
"2022/04/27","1,248.30","980.79"
"2022/04/28","1,263.10","982.92"
"2022/04/29","1,269.40","970.16"
"2022/05/02","1,265.40","973.35"
"2022/05/03","1,265.80","972.23"
"2022/05/04","1,265.70","972.75"
"2022/05/06","1,261.80","968.94"
"2022/05/09","1,272.70","973.87"
"2022/05/10","1,274.60","977.57"
"2022/05/11","1,275.50","978.48"
"2022/05/12","1,277.00","982.95"
"2022/05/13","1,286.40","1,000.58"
"2022/05/16","1,286.00","993.86"
"2022/05/17","1,281.60","993.30"
"2022/05/18","1,277.20","986.67"
"2022/05/19","1,269.30","988.98"
"2022/05/20","1,274.60","997.61"
"2022/05/23","1,269.50","992.69"
"2022/05/24","1,267.70","991.79"
"2022/05/25","1,264.30","996.57"
"2022/05/26","1,263.30","992.97"
"2022/05/27","1,266.40","996.50"
"2022/05/30","1,256.90","988.01"
"2022/05/31","1,245.80","975.61"
"2022/06/02","1,238.40","951.41"
"2022/06/03","1,251.20","963.31"
"2022/06/07","1,241.10","940.19"
"2022/06/08","1,257.10","947.00"
"2022/06/09","1,255.40","934.18"
"2022/06/10","1,257.60","935.40"
"2022/06/13","1,266.00","939.97"
"2022/06/14","1,286.00","957.88"
"2022/06/15","1,289.70","953.32"
"2022/06/16","1,291.30","963.12"
"2022/06/17","1,284.10","968.73"
"2022/06/20","1,287.50","952.40"
"2022/06/21","1,291.70","955.93"
"2022/06/22","1,290.60","945.63"
"2022/06/23","1,295.70","951.78"
"2022/06/24","1,300.70","964.66"
"2022/06/27","1,299.40","961.27"
"2022/06/28","1,285.60","949.87"
"2022/06/29","1,284.90","944.26"
"2022/06/30","1,292.90","946.45"
"2022/07/01","1,299.80","957.18"
"2022/07/04","1,294.20","957.14"
"2022/07/05","1,297.90","955.43"
"2022/07/06","1,298.00","957.05"
"2022/07/07","1,307.40","960.93"
"2022/07/08","1,302.70","958.11"
"2022/07/11","1,299.30","954.00"
"2022/07/12","1,300.60","947.10"
"2022/07/13","1,312.90","959.06"
"2022/07/14","1,305.90","949.99"
"2022/07/15","1,310.00","942.24"
"2022/07/18","1,323.70","956.19"
"2022/07/19","1,317.80","953.51"
"2022/07/20","1,314.90","951.34"
"2022/07/21","1,308.60","946.14"
"2022/07/22","1,312.10","956.17"
"2022/07/25","1,311.70","962.26"
"2022/07/26","1,311.00","960.47"
"2022/07/27","1,310.00","957.15"
"2022/07/28","1,312.80","962.57"
"2022/07/29","1,304.00","970.53"
"2022/08/01","1,298.60","973.43"
